taxonID	nameID	status	remarks
288880	288877	synonym	
437105	288878	synonym	
483178	288879	synonym	
125526	289157	synonym	
302544	289163	synonym	
483173	289230	synonym	
305576	289692	synonym	
148358	289716	synonym	
488681	289723	synonym	
335355	290075	synonym	
252748	290358	synonym	
262934	290361	synonym	
517604	290362	synonym	
517609	290363	synonym	
563340	290364	synonym	
517643	290365	synonym	
203806	291002	synonym	
205422	292081	synonym	
346084	292086	synonym	
119183	292352	synonym	
519564	292353	synonym	
346097	292356	synonym	
122113	292357	synonym	
521582	292360	synonym	
327464	292540	synonym	
823973	292633	synonym	
519549	293632	synonym	
511835	293854	synonym	
338946	294895	synonym	
323065	294896	synonym	
252748	294898	synonym	
246527	294900	synonym	
247239	294901	synonym	
254960	294902	synonym	
323074	294904	synonym	
519564	296364	synonym	
211381	297088	synonym	
483188	297090	synonym	
466264	299203	synonym	
551840	299350	synonym	
483171	299351	synonym	
241393	299352	synonym	
276042	299353	synonym	
831328	301976	synonym	
483195	301977	synonym	
255219	301978	synonym	
125529	302504	synonym	
125529	302507	synonym	
371159	302510	synonym	
125529	302524	synonym	
803663	302543	synonym	
157515	302555	synonym	
125529	302556	synonym	
488028	303780	synonym	
455576	303782	synonym	
483205	304426	synonym	
831328	304427	synonym	
483187	304428	synonym	
288882	304429	synonym	
517648	304917	synonym	
517619	304921	synonym	
319373	305578	synonym	
483169	305973	synonym	
345141	308459	synonym	
483179	308703	synonym	
414920	309363	synonym	
303771	309939	synonym	
262686	316009	synonym	
466265	316175	synonym	
466267	316176	synonym	
287396	316177	synonym	
466264	316178	synonym	
466268	316180	synonym	
466263	316181	synonym	
483156	316288	synonym	
483155	316289	synonym	
437188	318442	synonym	
437183	318443	synonym	
437181	318444	synonym	
437180	318445	synonym	
437184	318446	synonym	
437172	318447	synonym	
437182	318448	synonym	
221556	318449	synonym	
483197	318946	synonym	
483189	318947	synonym	
112597	319370	synonym	
195756	319371	synonym	
143418	319372	synonym	
126014	320472	synonym	
126016	320475	synonym	
126017	320485	synonym	
551604	320488	synonym	
365738	320588	synonym	
511063	320592	synonym	
517577	322185	synonym	
517647	322189	synonym	
517591	322191	synonym	
517598	322195	synonym	
210870	322198	synonym	
517615	322199	synonym	
517618	322201	synonym	
517642	322206	synonym	
111897	322475	synonym	
483180	322476	synonym	
338947	323064	synonym	
338948	323071	synonym	
305342	323604	synonym	
441088	323605	synonym	
325229	324590	synonym	
530292	325230	synonym	
530294	325232	synonym	
530293	325233	synonym	
346490	325768	synonym	
484603	325770	synonym	
484604	325771	synonym	
345130	325961	synonym	
483179	326212	synonym	
224653	326349	synonym	
484601	326372	synonym	
120652	328811	synonym	
483199	330756	synonym	
323067	332661	synonym	
437185	332939	synonym	
483158	332940	synonym	
437189	332941	synonym	
437175	335039	synonym	
437176	335040	synonym	
483196	335357	synonym	
483187	335359	synonym	
483186	335360	synonym	
281194	335891	synonym	
186550	335909	synonym	
120276	335911	synonym	
512921	335919	synonym	
112571	335924	synonym	
483176	336031	synonym	
483175	336033	synonym	
126021	336998	synonym	
125529	337096	synonym	
365026	337099	synonym	
483159	101097	synonym	
375318	101562	synonym	
270790	101449	synonym	
210870	101772	synonym	
247703	101845	synonym	
186550	102141	synonym	
120652	102159	synonym	
139936	102223	synonym	
517589	102355	synonym	
182349	102376	synonym	
220993	102470	synonym	
483177	103623	synonym	
548378	103765	synonym	
548378	103766	synonym	
517601	104700	synonym	
517608	104702	synonym	
517617	104704	synonym	
303771	105114	synonym	
563326	105742	synonym	
583031	106062	synonym	
126013	107138	synonym	
126015	107139	synonym	
126019	107140	synonym	
517612	107219	synonym	
125526	109625	synonym	
125528	109626	synonym	
125531	109627	synonym	
126018	110256	synonym	
517582	111874	synonym	
