taxonID	nameID	status	remarks
334124	100390	synonym	
157835	100393	synonym	
447414	100394	synonym	
234427	100399	synonym	
446679	100400	synonym	
173197	100403	synonym	
339738	100404	synonym	
245875	100406	synonym	
202310	100408	synonym	
302096	100409	synonym	
148593	100410	synonym	
192646	100411	synonym	
119835	100412	synonym	
459012	100413	synonym	
432050	100419	synonym	
271078	100425	synonym	
261082	100435	synonym	
464569	100444	synonym	
361958	100445	synonym	
175137	100454	synonym	
243082	100460	synonym	
295358	100463	synonym	
207603	100468	synonym	
100313	100473	synonym	
253723	100475	synonym	
253761	100476	synonym	
100350	100483	synonym	
229233	100489	synonym	
163726	100496	synonym	
320250	100502	synonym	
531789	100504	synonym	
224862	100505	synonym	
145849	100507	synonym	
207915	100508	synonym	
332671	100509	synonym	
318532	100513	synonym	
518572	100514	synonym	
289555	100519	synonym	
323232	100520	synonym	
216990	100521	synonym	
225448	100522	synonym	
188751	100523	synonym	
246158	100524	synonym	
811968	100526	synonym	
292632	100527	synonym	
335659	100529	synonym	
528809	100530	synonym	
148663	100533	synonym	
319602	100534	synonym	
313578	100540	synonym	
308158	100541	synonym	
564914	100544	synonym	
224559	100551	synonym	
179474	100553	synonym	
299695	100554	synonym	
330275	100556	synonym	
239302	100568	synonym	
101909	100573	synonym	
447318	100574	synonym	
169698	100579	synonym	
224486	100582	synonym	
118416	100584	synonym	
447306	100589	synonym	
205792	100590	synonym	
324309	100591	synonym	
375266	100592	synonym	
217916	100596	synonym	
308865	100597	synonym	
299367	100604	synonym	
286037	100605	synonym	
433489	100610	synonym	
375217	100613	synonym	
233117	100614	synonym	
303285	100615	synonym	
482145	100619	synonym	
211595	100620	synonym	
183343	100626	synonym	
464571	100628	synonym	
149735	100637	synonym	
144094	100641	synonym	
414777	100646	synonym	
102367	100648	synonym	
103571	100649	synonym	
237869	100650	synonym	
375207	100656	synonym	
297077	100657	synonym	
442954	100662	synonym	
307753	100665	synonym	
101733	100668	synonym	
252597	100669	synonym	
822835	100679	synonym	
222504	100680	synonym	
118733	100684	synonym	
446676	100686	synonym	
118911	100687	synonym	
158721	100689	synonym	
169861	100691	synonym	
164454	100702	synonym	
203279	100704	synonym	
437793	100706	synonym	
375262	100708	synonym	
289555	100713	synonym	
293557	100714	synonym	
204471	100716	synonym	
447193	100717	synonym	
213479	100718	synonym	
824467	100720	synonym	
194894	100721	synonym	
447024	100722	synonym	
281504	100723	synonym	
231189	100724	synonym	
293999	100725	synonym	
338213	100728	synonym	
184725	100730	synonym	
241745	100732	synonym	
447214	100733	synonym	
333084	100734	synonym	
213437	100738	synonym	
142273	100739	synonym	
330668	100740	synonym	
501748	100793	synonym	
323143	100798	synonym	
503460	100800	synonym	
296541	100816	synonym	
829885	100818	synonym	
298121	100854	synonym	
267462	100855	synonym	
308969	100871	synonym	
324230	100872	synonym	
219813	100874	synonym	
341212	100883	synonym	
325684	100905	synonym	
247302	100928	synonym	
623155	100930	synonym	
308959	100935	synonym	
202914	100939	synonym	
310542	100942	synonym	
298865	100954	synonym	
488136	100958	synonym	
829894	100959	synonym	
355952	100961	synonym	
